ID do Produto;Transação;Operação (Entrada/Saída);Data de Entrada;Data de Saída;Quantidade;Data de Validade
38;99fb1599-3036-4f28-ba70-85c1128e29b3;Saída;;2024-06-27;28;2025-03-10
17;4e0a41b3-e020-4129-8350-787b13c781e3;Entrada;2024-06-15;;29;2025-01-15
69;fb5be1f9-c065-4ecc-81a8-156c89be1dcc;Saída;;2024-06-20;30;2025-04-23
12;8c43602a-dff0-4d0d-9734-9bc3648b031b;Entrada;2024-06-22;;31;2025-05-23
44;c6188080-9a69-4b23-8251-0af9b7fcc075;Saída;;2024-06-22;32;2024-06-07
10;e6f5a13a-8bdc-48e6-8b1c-f77b6ce4b144;Entrada;2024-06-28;;33;2024-09-22
73;4be9a06e-674d-4a9b-9e18-46baf7bda1b0;Saída;;2024-06-23;34;2024-12-30
24;42319de3-3f7e-4696-a9bc-f826708b4124;Entrada;2024-06-19;;35;2025-04-28
63;c26d52df-77ab-4ceb-91ad-190733d94850;Saída;;2024-06-26;36;2024-06-29
52;2a73c614-4b04-4c38-81a3-7043f7f67ff4;Entrada;2024-06-03;;37;2024-12-17
72;68dc9813-905c-49b8-841d-1b3ccfab8ebd;Saída;;2024-06-18;38;2024-07-19
24;1a898241-d19b-422d-9928-bf8e78897eb1;Entrada;2024-06-13;;39;2025-02-16
23;a77f1ce3-4440-4da4-86f1-e3731cf75f48;Saída;;2024-06-17;40;2025-01-06
80;b0dfe9c8-1d86-48bb-80f8-a17c0bf39ea1;Entrada;2024-06-18;;41;2024-12-07
15;eb40a9f4-c403-4f32-a834-9797325d0b93;Saída;;2024-06-25;42;2024-07-18
9;6a162260-c78a-43df-989e-001afe227b0a;Entrada;2024-06-26;;43;2024-08-31
73;76ba4270-0a0c-49c7-85a7-d6d3683eddbe;Saída;;2024-06-24;44;2025-02-24
73;15737909-5c09-407b-8fed-d051ed60a024;Entrada;2024-06-17;;45;2025-02-09
9;cc3855e5-9fb6-41c4-a26c-a8288a467f32;Saída;;2024-06-11;46;2025-02-02
25;ce704e1a-24e1-47e4-8aa8-f104774799a5;Entrada;2024-06-27;;47;2024-10-08
54;a7d4b615-9b9c-488e-a555-aa4d733c7600;Saída;;2024-06-13;48;2024-12-15
17;5b3321b6-667c-4f06-8b11-5c8c116b9fc5;Entrada;2024-06-21;;49;2024-08-15
43;876db889-b086-4411-87ac-22f8aee1b138;Saída;;2024-06-23;50;2024-07-02
80;e8c16f9a-340d-4826-a9c4-d6e9f8e87fec;Entrada;2024-06-10;;51;2024-08-18
78;536b155d-2af0-43fd-af78-a9f533ce00af;Saída;;2024-06-10;52;2024-08-23
20;169d8948-461b-4065-9212-0f17f213a5b8;Entrada;2024-06-02;;53;2024-09-03
77;a9ae2c7b-93bf-4583-abe4-ba12273d8c95;Saída;;2024-06-14;54;2024-09-20
4;8baaffc9-a731-405f-bfde-b070191db7ba;Entrada;2024-06-20;;55;2024-06-06
49;6f8fbdd6-1156-4cc8-b04b-58f7dadbd9d3;Saída;;2024-06-22;56;2024-09-15
37;5ff90cf6-0761-4f02-adf8-e419fe713675;Entrada;2024-06-14;;57;2025-05-20
4;c948184c-b690-4435-ad70-46143e08df79;Saída;;2024-06-28;58;2024-07-29
36;97745bff-0b2d-4722-a2d9-eece7a1dd954;Entrada;2024-06-06;;59;2024-06-11
71;86f890e8-9898-48a3-8074-ff687afe2a21;Saída;;2024-06-09;60;2024-10-03
68;79588a40-4d78-4f61-9c54-9e93ef427f05;Entrada;2024-06-27;;61;2024-09-02
10;b3a9a865-bae4-4f13-87cb-e348545aea5e;Saída;;2024-06-23;62;2024-10-13
47;fcc62571-8beb-47d7-acdc-85bfc9b9f96f;Entrada;2024-06-21;;63;2024-10-27
18;d7572c3b-e655-4bd3-9d93-f7cfdbf4a0ca;Saída;;2024-06-10;64;2025-01-21
48;492201ea-7944-4b86-b3be-de195992f4c9;Entrada;2024-06-28;;65;2024-07-12
7;ba0f1231-dd50-407c-afaf-b4eb7341ff4a;Saída;;2024-06-23;66;2025-02-10
11;2f5e80a6-d60c-4117-9f01-7a98b1b4748b;Entrada;2024-06-23;;67;2025-01-05
34;418cea9e-fb3d-41ab-a27d-e6f5f8e2d0fd;Saída;;2024-06-06;68;2025-02-01
17;d0dd654d-45e8-46df-a3d1-45016d0a7fd6;Entrada;2024-06-25;;69;2025-01-17
18;6479a306-62bb-4918-a1c2-1da2194f4148;Saída;;2024-06-24;70;2025-03-22
76;e18ef65b-86ba-424d-a7de-85e66f50e58a;Entrada;2024-06-01;;71;2025-02-01
52;0c508ccd-02b0-4bba-aedc-9376e020c75b;Saída;;2024-06-01;72;2025-05-27
77;80b62c5b-2b24-4a7f-aa50-39e7eeaa5dbc;Entrada;2024-06-26;;73;2024-08-17
35;6e16814f-3e65-4de1-9fc6-b8416ffd0805;Saída;;2024-06-09;74;2024-06-04
44;7f561b4a-edcc-4d96-9a1b-587177c53d96;Entrada;2024-06-29;;75;2024-11-29
57;05710687-8db3-4cd9-95da-97e790877c78;Saída;;2024-06-20;76;2024-07-18
49;999117a8-e858-412d-b2ee-374d64499986;Entrada;2024-06-20;;77;2024-07-09
64;03bab0b9-0302-42ae-9329-1e46eac85ee4;Saída;;2024-06-05;78;2024-12-25
12;9c62533e-eae4-4840-84a6-fe10e561686c;Entrada;2024-06-02;;79;2025-01-20
12;979a98b0-12ac-4473-b363-48876d028bfc;Saída;;2024-06-15;80;2024-11-17
7;ed46818d-d789-484d-9a0d-168325c5010a;Entrada;2024-06-06;;81;2024-12-08
59;46284645-2c93-437a-9b7e-2fc3dd5935df;Saída;;2024-06-28;82;2025-03-09
15;90d975d0-2e8e-4d79-9c50-d238f2b96b64;Entrada;2024-06-12;;83;2024-08-08
34;e281c059-dbce-471b-b3cb-df2150a8de47;Saída;;2024-06-15;84;2025-03-11
21;abc1a0b4-2e7b-4f6d-b063-d4eefff10897;Entrada;2024-06-24;;85;2024-09-27
2;d8f6c65a-ffcc-4fef-bbd9-7a46ccf0d97e;Saída;;2024-06-03;86;2025-04-26
22;84031509-f141-4e89-971d-7bfa54e055e3;Entrada;2024-06-24;;87;2025-02-10
35;5a9cb80a-f251-405c-8f53-e520f79c0303;Saída;;2024-06-12;88;2025-03-02
56;b6be15c8-acc0-4137-aa29-7e0fb4633247;Entrada;2024-06-20;;89;2024-07-22
16;3a784b95-d6b8-4ef9-9684-6299d5122b21;Saída;;2024-06-10;90;2025-05-22
70;433c0ef7-362a-46db-a6d0-2a7825e79b37;Entrada;2024-06-23;;91;2024-10-17
73;8391a3a5-4eb6-451a-83aa-6962105f942b;Saída;;2024-06-23;92;2025-02-05
47;d73028cc-a047-42fa-9d5b-b979ae1b317b;Entrada;2024-06-28;;93;2025-04-22
10;bfe441cb-a852-4ab7-857e-41564abf15b4;Saída;;2024-06-26;94;2025-01-02
26;6b040513-9fef-4874-8ec6-fef349d674e7;Entrada;2024-06-10;;95;2024-11-25
33;2e068db8-0b93-4e45-8788-645aa080e7b5;Saída;;2024-06-06;96;2024-09-15
29;4dd8a961-27c6-4d0b-b5a9-832d9bebfa77;Entrada;2024-06-05;;97;2025-05-20
28;702e2e8f-92a5-40a5-a08c-a9844dd7cfe6;Saída;;2024-06-12;98;2025-01-31
7;3c53418f-1acf-45e3-ad8e-86c9c5508a3f;Entrada;2024-06-25;;99;2025-03-19
11;ac32e64f-5f10-4d4d-a048-6f0230afa56b;Saída;;2024-06-04;100;2024-08-24
74;20799832-ed28-44e8-8dd8-4f832d0c9f8d;Entrada;2024-06-25;;101;2025-01-03
39;3ad32ed8-c0cf-4dbe-8abf-7261cfdc6006;Saída;;2024-06-08;102;2024-09-15
2;b139af66-0970-4c41-bdad-028fa18dcff4;Entrada;2024-06-18;;103;2025-01-13
46;6ffceb11-9398-4102-b348-b020c99dbe5f;Saída;;2024-06-08;104;2024-08-03
9;18c0d386-9e28-438d-b487-d7c9e8e50c42;Entrada;2024-06-22;;105;2025-04-04
8;bd73da74-43ed-454c-a633-a15b1b6df67d;Saída;;2024-06-07;106;2024-10-04
67;3e2747d1-7e50-4a38-9123-6a069cebd9e1;Entrada;2024-06-11;;107;2025-05-11
21;66960f09-706b-472e-b8b8-a3d17891ab04;Saída;;2024-06-06;108;2024-11-02
49;eb4c6618-c1f6-4d7b-bb42-15638a87286a;Entrada;2024-06-12;;109;2024-08-20
59;9030505d-2a6f-4394-977c-d563d8484d97;Saída;;2024-06-01;110;2025-04-23
33;7a24ce77-4430-4e9e-bee8-447664c7745b;Entrada;2024-06-03;;111;2025-03-04
70;11ac3e71-87c0-465b-95d1-21cbbf3aa209;Saída;;2024-06-06;112;2024-11-10
19;834e3a6a-907f-4cef-8610-e25b64e42c9d;Entrada;2024-06-11;;113;2024-12-03
20;ad0c1c8d-8768-49dc-9e87-43c436013899;Saída;;2024-06-12;114;2024-06-18
71;7909cdff-fb79-4334-a2e6-c67fff569cfd;Entrada;2024-06-26;;115;2025-03-12
64;4f09a3c7-bdd7-4c57-a566-361e5be36a9c;Saída;;2024-06-01;116;2024-07-12
74;3d4e634a-57c1-4fe0-b583-8a08f763c287;Entrada;2024-06-22;;117;2025-03-15
13;ba5d664e-a449-45e1-958a-ab4634c2eda7;Saída;;2024-06-25;118;2025-02-28
43;01372330-61d3-4a81-82d1-6ccf030dc13c;Entrada;2024-06-04;;119;2024-09-04
52;f529ad97-1c60-415b-b9c6-a1e27edc6a26;Saída;;2024-06-28;120;2024-09-27
28;dabe2f03-644c-4350-acbd-828651ad3d5a;Entrada;2024-06-12;;121;2024-12-07
28;4833c055-71d4-4982-8aa5-808ac2463ef1;Saída;;2024-06-28;122;2025-01-28
49;f8d194f1-601c-4095-8e07-68aa220141fd;Entrada;2024-06-25;;123;2024-10-07
68;c6ce6feb-e770-47bc-8662-4e05bb5a800d;Saída;;2024-06-12;124;2024-07-15
43;f95b9b32-390d-4753-8845-9231545795ce;Entrada;2024-06-03;;125;2024-09-23
62;986cc419-f16f-4adf-b39c-4e9866212926;Saída;;2024-06-03;126;2024-09-05
68;e06b31ef-e4b9-4734-b025-e4415dc523ca;Entrada;2024-06-27;;127;2024-08-05
50;d1028ed4-cd4f-4e8c-b4e9-cc9f21363158;Saída;;2024-06-27;128;2024-11-09
5;cb4f08e2-af18-4414-a161-c6732db16d92;Entrada;2024-06-03;;129;2025-05-22
5;d375ca9d-7590-476e-a2ff-b0b144439905;Saída;;2024-06-10;130;2024-08-14
80;ac45c021-15a4-42f0-88fc-5452ea4bf106;Entrada;2024-06-03;;131;2024-10-26
51;83417cba-ed2b-4f99-8e54-ced73af9532e;Saída;;2024-06-03;132;2024-10-16
32;6e6ef567-32a7-492e-8271-2ee3c04daefd;Entrada;2024-06-07;;133;2025-03-28
51;a6465527-a38f-40c4-8f7d-c50787bee70c;Saída;;2024-06-27;134;2024-09-19
41;1332ada6-dc9c-47f6-8d65-11f8bcee8be1;Entrada;2024-06-07;;135;2024-10-06
15;d7bfd9cc-0aca-43e6-8cfd-e6b8f5f28b9d;Saída;;2024-06-27;136;2025-02-10
17;05195a76-4492-468b-989d-b64abfbe5386;Entrada;2024-06-14;;137;2024-09-16
18;38383690-d1e5-4886-9167-437ec652c64c;Saída;;2024-06-18;138;2024-11-04
55;72cb5842-f239-4ec4-9758-f1fc4e0840d1;Entrada;2024-06-14;;139;2025-02-28
65;8f543692-cf32-4466-a06c-339dd9395635;Saída;;2024-06-25;140;2024-12-23
65;3fd02461-fee7-4bd6-be12-9256bd81115d;Entrada;2024-06-08;;141;2024-06-14
7;ae704e80-2da6-45b1-afcf-049ee8f780d1;Saída;;2024-06-16;142;2025-03-10
4;702b7222-1895-4eb0-a66d-78ee303e7c0d;Entrada;2024-06-21;;143;2024-10-31
36;5eeeedf5-86d2-435a-b1ab-0938e6206684;Saída;;2024-06-17;144;2024-06-12
62;1fa61a0e-2327-46a0-9475-68691f35ac1f;Entrada;2024-06-14;;145;2025-01-07
75;1fba1c85-1570-4e24-95f7-0cfe483ef419;Saída;;2024-06-20;146;2024-12-06
56;47445166-69b1-4318-9630-c2d3d8e77f9a;Entrada;2024-06-25;;147;2024-10-14
63;e2d935dc-2113-4200-96a0-50389bbb5c57;Saída;;2024-06-17;148;2024-10-14
32;50052e3d-0f17-42e7-ba10-56decc960aa6;Entrada;2024-06-07;;149;2024-09-18
79;2baa7902-6c8d-49ef-950c-814c4c5cf069;Saída;;2024-06-09;150;2024-07-11
65;6a0db8a2-b5b3-44f4-8cf2-203ef4696931;Entrada;2024-06-10;;151;2024-09-14
36;d8f54928-1457-42ca-b346-d1a995ef8fc8;Saída;;2024-06-19;152;2024-06-21
1;6eff46ba-845f-4c12-bde7-d6bf709db14b;Entrada;2024-06-09;;153;2025-04-28
60;60449dbb-7a51-4b29-8128-f77ea23ad2e9;Saída;;2024-06-29;154;2024-10-29
53;05943c0f-6b95-4440-80eb-fbd657dc21bc;Entrada;2024-06-18;;155;2025-05-01
79;13ddac93-8730-4f1b-a503-27a81cd0c81f;Saída;;2024-06-19;156;2024-11-22
7;d2dbcbd7-b573-48a2-9bd0-7af5e40545ae;Entrada;2024-06-09;;157;2024-10-15
4;d5038918-369b-4ce0-ae80-48b584413f59;Saída;;2024-06-24;158;2025-03-05
34;0c333d04-10bd-490f-936a-bad35953daf2;Entrada;2024-06-28;;159;2024-07-25
75;2dbd7c60-23c0-435f-ad9b-3c1299ef3c9e;Saída;;2024-06-07;160;2024-11-24
47;e4ea17fe-40ab-4b04-be5a-d86d465e5c88;Entrada;2024-06-01;;161;2025-03-01
69;b2adff54-3cc7-471a-80d3-6bb469ab06a6;Saída;;2024-06-19;162;2024-11-09
45;85a8ad28-1641-4ca1-bb54-1045cd998499;Entrada;2024-06-17;;163;2025-05-30
41;dd616990-e410-4246-bf39-c4abd54a22c3;Saída;;2024-06-02;164;2025-03-21
49;2046d4dd-fd12-4496-b472-bb0ea458ba14;Entrada;2024-06-28;;165;2025-05-05
51;8c9486cc-e032-425b-b42a-b343bc1001d3;Saída;;2024-06-16;166;2024-11-29
29;37ea5725-618b-4bf3-9652-c35ba0ccdc04;Entrada;2024-06-03;;167;2025-03-01
73;11893b50-942a-4885-b048-fe84d6fc9587;Saída;;2024-06-03;168;2025-05-29
31;fe3b4ad7-8ff0-407f-9d2b-f8624106e3aa;Entrada;2024-06-28;;169;2025-03-30
57;20066dfd-f427-4249-b99b-64f32644e904;Saída;;2024-06-14;170;2024-09-14
40;d452090a-9160-4bf4-bc73-20161935f2e6;Entrada;2024-06-06;;171;2024-11-04
62;ce643487-74e0-4f41-a3bf-d4d31008bff2;Saída;;2024-06-26;172;2024-06-05
17;4f091124-0be0-4edc-b852-913791024a2e;Entrada;2024-06-20;;173;2025-05-19
27;efd51e96-cf58-4e76-967d-de8bf9ff4cce;Saída;;2024-06-02;174;2025-02-10
32;f2a0c27b-2bd2-4972-9f84-700e3e0d9f69;Entrada;2024-06-29;;175;2025-01-24
65;121bfc17-25f2-4636-a894-7d74c9c30353;Saída;;2024-06-11;176;2024-06-16
56;01a2ca51-e468-4975-877a-a023e94d8221;Entrada;2024-06-16;;177;2024-08-24
73;7207735c-a1e1-4523-bcf9-90d90fa97161;Saída;;2024-06-29;178;2024-10-25
52;50670054-26da-458e-b63f-abbbf0371e55;Entrada;2024-06-14;;179;2024-07-09
46;b1a8aa6a-3f04-4a59-8b71-d0a18644ac3b;Saída;;2024-06-02;180;2025-03-27
72;2b9f4ca1-a19f-449a-b5e7-bcaddf13cabc;Entrada;2024-06-20;;181;2025-05-07
52;2ab4c4ab-690c-4685-a3ab-04da2114a965;Saída;;2024-06-16;182;2024-11-02
58;ae6b47f6-2148-4fc1-80f5-ea7c66610e1c;Entrada;2024-06-09;;183;2025-03-19
49;deaf3b37-db80-4a67-b5bc-508ba1da713f;Saída;;2024-06-07;184;2024-12-23
17;08ec3cf0-996a-4168-9a61-07952e371d59;Entrada;2024-06-07;;185;2025-05-17
67;78e94e80-8c0b-4f90-bcec-c57f72172f0b;Saída;;2024-06-06;186;2024-09-24
6;5af3f25b-67d4-4022-a10d-d071d9482a76;Entrada;2024-06-29;;187;2025-01-02
80;be6d6ebd-1011-4e90-b7f2-9a097cb0c5ff;Saída;;2024-06-17;188;2024-08-22
24;3c5c3526-3c32-4db2-95bc-004e1b631225;Entrada;2024-06-17;;189;2025-03-09
62;95feead6-7bff-46d0-97fd-d9bc41acba18;Saída;;2024-06-17;190;2025-02-12
61;51ee9062-7cd4-4cec-8a43-3d40a234f68b;Entrada;2024-06-19;;191;2025-04-30
12;59cc4ea3-10eb-441b-aebb-bdfa72e43981;Saída;;2024-06-03;192;2024-06-17
5;0c77986a-d1c3-4510-9108-93d970dfc94d;Entrada;2024-06-14;;193;2025-03-24
40;e7784028-f252-4887-892e-540e85daf3bb;Saída;;2024-06-23;194;2024-06-17
73;70b47710-a1a6-4eef-a762-6818a398649a;Entrada;2024-06-12;;195;2024-07-04
41;2332e77a-5b7a-49b1-8fc6-f58d4e9945d6;Saída;;2024-06-26;196;2025-03-15
18;020d74d2-d3f2-415d-9a62-8a4c2e32df56;Entrada;2024-06-22;;197;2025-03-22
77;31da8082-244c-4d4e-9657-8e31176f707a;Saída;;2024-06-21;198;2025-05-11
3;4695b1a1-4b11-4666-93d3-5e2e885b3db1;Entrada;2024-06-11;;199;2024-11-05
73;b3ad2a55-af58-426a-8029-cbdcb824457e;Saída;;2024-06-03;200;2025-01-14
73;ef94af87-939d-4b90-be43-7c8270ec5304;Entrada;2024-06-26;;201;2024-08-01
74;75ba8a41-5773-4c4d-8c8a-568f14404959;Saída;;2024-06-11;202;2025-04-20
63;b49e028d-bd03-469b-b5ea-f72c053ad9ad;Entrada;2024-06-25;;203;2024-10-14
18;ee76682b-80e5-43bf-bab4-6fc6a9788636;Saída;;2024-06-24;204;2024-06-08
51;1654e8a7-26a2-4412-84c9-cdb1cb0c699c;Entrada;2024-06-13;;205;2024-08-21
17;ba9ee97a-13e1-48d3-9c31-314280ac31b0;Saída;;2024-06-24;206;2025-05-07
54;e6688206-1d80-4bb2-89d9-80504c9263f9;Entrada;2024-06-28;;207;2025-05-20
8;6ac5fd3f-5f51-4290-a61b-fb1985feab17;Saída;;2024-06-27;208;2025-03-24
74;4d558db4-b2b3-4c5f-a48f-1d4020942a85;Entrada;2024-06-25;;209;2024-08-12
66;59a7ab91-52d7-4b2c-aa01-c5a2115bd863;Saída;;2024-06-16;210;2024-09-26
2;4df641aa-4f1d-4bbb-be9a-0718c66a9310;Entrada;2024-06-21;;211;2024-12-19
37;6ca7f8d9-4131-4d82-bd62-485f0cbf3b58;Saída;;2024-06-08;212;2024-12-12
75;1c6a7498-b8a3-4efb-9f15-6b1ca186bae8;Entrada;2024-06-26;;213;2025-05-06
44;2c79e5ef-57f9-47ad-89a0-ccf48a4bc9b0;Saída;;2024-06-11;214;2024-08-15
28;365f5188-f7af-4b93-81a8-704f3f833a96;Entrada;2024-06-17;;215;2024-10-19
45;a86103b9-c917-4a84-b782-e8a3682a2531;Saída;;2024-06-11;216;2024-07-26
36;15864f09-37d0-4e88-9092-1433cdfc842d;Entrada;2024-06-19;;217;2025-05-09
24;06a70a95-a8ab-4e5f-b847-ec9b3c0fbc28;Saída;;2024-06-15;218;2024-12-05
19;605d837f-d68c-4259-9a29-a6e65f5f02d4;Entrada;2024-06-06;;219;2024-11-19
32;0dc9970d-5188-4409-80de-efef352f82c5;Saída;;2024-06-29;220;2024-08-09
72;e654543a-634d-45aa-b2d2-279622d0fc80;Entrada;2024-06-13;;221;2025-03-22
52;ca2a0992-ebce-4669-b6d5-331844b3ac3b;Saída;;2024-06-06;222;2025-01-27
50;ab954c14-ff02-46c5-b08b-e948d3b8fc00;Entrada;2024-06-07;;223;2025-04-06
12;767dd0dc-5278-4623-afb6-77ceb5a7a63c;Saída;;2024-06-12;224;2024-11-13
48;a47e5bcc-6141-4430-88f3-5184d4e4c1c1;Entrada;2024-06-01;;225;2024-11-23
38;cbc96f90-90c8-40b4-995b-4a9ac373dae1;Saída;;2024-06-27;226;2025-02-08
48;0f5ace71-8f8f-408f-a813-933b39333600;Entrada;2024-06-23;;227;2024-10-23
38;4be2cca2-41bf-481f-bc4a-b433fb71cceb;Saída;;2024-06-09;228;2024-10-06
57;85d75c47-e3be-408b-b16f-6eb8eb305db0;Entrada;2024-06-16;;229;2025-03-10
57;a768677b-7664-404b-919b-c035fdf7ef5f;Saída;;2024-06-11;230;2024-06-20
47;d44cceeb-16dd-49fc-818b-57cd65c314bf;Entrada;2024-06-08;;231;2025-01-25
69;b2181723-8161-4cb1-9f6e-a1dcabfa77ad;Saída;;2024-06-24;232;2024-08-20
47;22921ca7-0de1-4993-b927-67c30639ec45;Entrada;2024-06-07;;233;2025-04-25
5;151ac974-cef5-475a-8dfa-cea23036a317;Saída;;2024-06-12;234;2024-06-26
73;dbf02ad3-f2f9-433c-85a1-ecb449d49d08;Entrada;2024-06-23;;235;2024-10-30
54;890d4897-ae7b-4a68-affc-40101db34972;Saída;;2024-06-20;236;2025-02-16
21;ce9243fa-72a7-4a0f-acf0-17d282e3f168;Entrada;2024-06-18;;237;2025-01-19
40;38faa66c-ecbd-4ce1-b03d-7d051a06d3c0;Saída;;2024-06-04;238;2025-05-13
2;21bb16b5-ed0c-4dde-a32d-08000c713e44;Entrada;2024-06-09;;239;2024-12-19
59;a511b34c-c3ca-4498-acab-562ab7272087;Saída;;2024-06-05;240;2024-09-13
55;83416770-0086-4bd7-810f-2f0edffd297e;Entrada;2024-06-09;;241;2025-02-05
9;d30ce437-e2f0-4d68-bdc4-7cf8a43702ec;Saída;;2024-06-08;242;2024-09-16
22;30a5890b-194e-4992-9f41-41166da708a9;Entrada;2024-06-22;;243;2024-07-21
16;7d49f0e6-ea40-4fd3-aa76-6496c7f704a0;Saída;;2024-06-24;244;2024-08-29
67;60650f26-39c6-450a-afe6-2a1798314821;Entrada;2024-06-29;;245;2024-07-03
75;b2b1a38e-2ac5-4cde-91f3-991fce0228e1;Saída;;2024-06-07;246;2025-02-07
74;f6539356-6662-49ed-aa72-12f97128fef5;Entrada;2024-06-04;;247;2025-04-08
57;6bd80475-39ca-4163-9951-28e9222b6f5c;Saída;;2024-06-15;248;2025-01-17
53;b729ca0d-5cd7-459e-a86b-83aecdca2147;Entrada;2024-06-08;;249;2024-10-11
75;23c2e8da-2536-4640-9597-e0534e09183e;Saída;;2024-06-12;250;2024-07-21
51;f37a9761-8eb1-4675-a922-1279f9788331;Entrada;2024-06-18;;251;2025-03-27
72;6d59f44e-e085-442f-b207-fe3d5f21cb37;Saída;;2024-06-05;252;2024-11-26
11;b622acfc-4db7-4aab-b732-9dc087355a3f;Entrada;2024-06-21;;253;2024-06-16
16;df5abb1b-65dd-4bc3-942e-74cf63eb3601;Saída;;2024-06-02;254;2024-11-03
15;983dc6b1-ab46-4ab1-94c7-9a8778239caa;Entrada;2024-06-06;;255;2025-03-22
79;64f2abc2-deeb-4eef-8117-6cb90c3650ec;Saída;;2024-06-13;256;2024-06-24
38;735d1f04-4722-4434-9dff-8ba40a3bf9be;Entrada;2024-06-20;;257;2024-09-11
63;db239572-5e40-40de-9e59-b6f386cd008a;Saída;;2024-06-13;258;2025-03-29
60;9dd2ca22-6f15-45f8-8c28-b2b48eb16a95;Entrada;2024-06-18;;259;2025-04-02
11;899986b9-8737-474a-8fe8-dc5b6bc4fa12;Saída;;2024-06-25;260;2024-06-21
10;d259de03-e367-49b7-8fd5-b2f0b8904288;Entrada;2024-06-19;;261;2025-01-08
1;636790d3-33a9-4b09-bed5-e577946912fb;Saída;;2024-06-12;262;2025-05-19
79;56e0bad5-a9c4-40c5-876f-84d487cbe5eb;Entrada;2024-06-14;;263;2024-08-28
21;b09b5956-adf7-44d3-89ca-8ce4f1e378b9;Saída;;2024-06-09;264;2025-01-11
37;5ed83412-24bd-4e65-a20e-ab17f1b63a0c;Entrada;2024-06-19;;265;2024-08-16
5;63189806-998c-48f9-a40c-29db534e94d6;Saída;;2024-06-01;266;2025-05-28
27;014d7337-1e79-43c0-9eb1-30a94002cbdf;Entrada;2024-06-16;;267;2024-10-06
1;1a77642b-4753-444d-be56-fb8e3d2182fe;Saída;;2024-06-04;268;2025-01-21
36;741c9743-b9ec-4f01-94ee-71fa8f4d3b6f;Entrada;2024-06-21;;269;2024-12-09
7;e0bb084a-a541-4bcd-9fc9-25048e54d1a9;Saída;;2024-06-16;270;2024-11-14
22;5d0c9bae-dbf9-4fd7-8f6c-c85e1f0c014f;Entrada;2024-06-09;;271;2024-07-24
11;2e150e98-2f09-43dc-b0ba-51a50c5d36c9;Saída;;2024-06-01;272;2024-09-13
3;c9cc6b84-62b4-403c-8903-b3d47f6f48e2;Entrada;2024-06-08;;273;2024-07-06
20;08452f03-780a-4367-b734-5b7c7463c5e0;Saída;;2024-06-20;274;2024-08-17
2;f1515bf8-f258-4ada-80a2-b4571e53cc74;Entrada;2024-06-27;;275;2024-11-24
