ID do Produto;Transação;Operação (Entrada/Saída);Data de Entrada;Data de Saída;Quantidade;Data de Validade
1;d1d543f0-0acf-4ee9-88ab-d82ab2cdad39;Saída;;2024-08-05;52;2025-06-25
46;aa2082b9-d28e-40e0-a338-7b956baabcff;Entrada;2024-08-27;;53;2025-01-06
75;5bfa1eee-2f2d-4b8b-ae15-aea680e6430a;Saída;;2024-08-05;54;2024-08-19
57;667a3548-1180-42a1-a273-002f8f4596d3;Entrada;2024-08-13;;55;2025-07-10
55;b764daa4-d87b-4187-8688-3368722fc88f;Saída;;2024-08-26;56;2025-05-05
5;498c6293-4197-4419-aa2e-e261c084bf94;Entrada;2024-08-11;;57;2025-07-27
62;9c034aec-9101-4a9f-8a40-973063621276;Saída;;2024-08-13;58;2025-07-16
67;04fe3b98-c7a3-468b-ab4d-3e22cbb22cdc;Entrada;2024-08-13;;59;2025-05-03
49;1600d3dd-c999-4e64-9639-12fb9ea270fe;Saída;;2024-08-21;60;2025-07-29
60;9b78d0a5-8ff9-4207-a303-058a90453468;Entrada;2024-08-18;;61;2024-09-30
24;88994150-d102-46d5-a574-0f89c0f4f0b3;Saída;;2024-08-25;62;2025-05-26
17;87ba499d-f061-4820-9ccd-7dbad87609dd;Entrada;2024-08-29;;63;2025-03-24
21;8b22861b-cd8d-4060-bb83-ca81fff49b21;Saída;;2024-08-30;64;2025-03-28
6;035cc1cb-e653-4bd4-ae4e-41c747e42cd2;Entrada;2024-08-13;;65;2024-10-26
11;5c292961-9271-4e9e-ad78-41989f8eafb5;Saída;;2024-08-27;66;2025-01-18
43;93e67274-463b-44df-9370-353f3b97fa54;Entrada;2024-08-26;;67;2024-08-09
45;03561d6a-d69c-4687-9c06-c0604dd72d00;Saída;;2024-08-22;68;2024-08-20
53;367f8920-e8cd-4b81-a018-95023cb52024;Entrada;2024-08-25;;69;2025-03-22
14;71b9389b-afb6-47ce-9957-c533801ab93c;Saída;;2024-08-30;70;2024-09-30
32;e4e95d4a-7091-4499-a686-975b2cfbd4e8;Entrada;2024-08-26;;71;2025-04-21
15;a9e30089-0a6a-42fd-9f2d-ed69e4d32fdf;Saída;;2024-08-18;72;2025-02-16
66;177d61ff-986a-46ea-bc12-aacaf6d2f2e3;Entrada;2024-08-19;;73;2024-11-14
28;d5f1c65d-7458-4832-9cbb-03e811d3492c;Saída;;2024-08-18;74;2024-10-25
23;2faaa507-fa0a-4191-adfa-e2efdfdd9b58;Entrada;2024-08-22;;75;2024-09-05
22;f845cc01-fb6c-4106-be20-af60e5cad304;Saída;;2024-08-20;76;2024-08-06
19;ec77f290-7f51-44dd-b45d-c1e60c245817;Entrada;2024-08-02;;77;2025-04-11
5;65428ad8-0ad4-4f23-9b82-2f7831038c8f;Saída;;2024-08-15;78;2024-09-26
24;a815e3b7-1074-4259-9796-97aabe422564;Entrada;2024-08-27;;79;2025-04-23
67;a738e205-50d3-4d1b-acc8-d61dafe798a6;Saída;;2024-08-29;80;2024-09-30
53;de32edcd-c0dc-43ae-a4de-17c7db0e2bc6;Entrada;2024-08-14;;81;2025-01-22
15;04378ffa-819e-4641-91f1-6e7af0c6dd6d;Saída;;2024-08-13;82;2024-12-21
57;4878ee68-2683-4dcd-ae09-5d9a289db55b;Entrada;2024-08-17;;83;2025-05-31
74;4e1eb268-0f6c-4379-afb0-279a7d32c860;Saída;;2024-08-26;84;2025-03-19
50;85e17145-16a8-43fb-94df-39481cda8e33;Entrada;2024-08-08;;85;2024-09-29
4;8ac3eb97-e332-4bd5-9e87-3d185a933fc7;Saída;;2024-08-17;86;2025-02-19
34;583c3d03-da9e-4f76-b2ad-c83c94b1775b;Entrada;2024-08-02;;87;2025-03-20
9;f85c468b-cdc7-418a-804c-69e749539c1b;Saída;;2024-08-09;88;2025-04-17
20;0b5b5381-7fb2-4783-abaf-3455123de381;Entrada;2024-08-03;;89;2024-08-22
80;ab23b65e-f410-4448-8da0-3fb51f8d5e40;Saída;;2024-08-11;90;2025-06-18
7;a988137f-0bd3-465e-8c1f-954cc0dd27f2;Entrada;2024-08-10;;91;2025-04-15
32;f1117e5f-6846-4332-81aa-b3d0994acf6a;Saída;;2024-08-15;92;2024-09-29
32;fed38ca6-1950-4e15-8ead-700fc080c7be;Entrada;2024-08-19;;93;2025-04-21
15;c382446e-5b18-4518-b85f-09e223a6e521;Saída;;2024-08-12;94;2024-09-23
65;d669c8d6-9287-43e7-858e-62cc41118ee6;Entrada;2024-08-08;;95;2024-10-09
71;f34f0555-d917-47fd-af24-bf7f928b00df;Saída;;2024-08-08;96;2025-07-23
14;3612f29f-6f75-4189-9776-2bcb6f685802;Entrada;2024-08-07;;97;2024-11-02
48;c3530a71-1caf-4065-8f3a-c3a73290dd0c;Saída;;2024-08-29;98;2025-06-17
50;19bc3299-2c58-486a-a8ad-7566f97a914b;Entrada;2024-08-23;;99;2025-02-28
14;3e785a13-9cf4-47b1-8ec6-2c9fff2fbe47;Saída;;2024-08-15;100;2025-07-01
67;9b060fb5-c710-409b-983f-729b00015d78;Entrada;2024-08-02;;101;2025-03-15
24;e6db9e04-121d-47fc-b14d-e7281481ba76;Saída;;2024-08-25;102;2024-10-29
7;8fe29baf-bd51-46d8-94df-ecf57bb089b1;Entrada;2024-08-06;;103;2025-04-01
51;4c6e6ef9-8545-4e9e-b539-056de87a7cf4;Saída;;2024-08-16;104;2024-11-04
62;3d60a949-1d92-4287-aa65-fdd74aa76adb;Entrada;2024-08-11;;105;2024-10-01
38;3a3f7cad-904c-4fc0-aec0-b134c0213c5d;Saída;;2024-08-07;106;2024-08-05
30;0cc72e42-3604-48a2-8070-3110e0ffae6f;Entrada;2024-08-04;;107;2025-06-04
40;9bcebe26-deae-4bd8-b634-61e6fec67f3d;Saída;;2024-08-08;108;2025-04-11
1;f400c0df-df37-411c-bf00-f1d7b8d0774e;Entrada;2024-08-04;;109;2024-09-04
70;6d1172d1-d674-4532-8537-3628ee12b06e;Saída;;2024-08-23;110;2025-06-29
36;459dde01-a294-46cd-8f53-c9120322014a;Entrada;2024-08-07;;111;2025-02-18
30;ca3e856a-8d44-4f97-9978-7f159908e7ac;Saída;;2024-08-10;112;2024-10-17
32;9da73b3a-9756-4dae-b864-94aee86b095f;Entrada;2024-08-17;;113;2024-10-21
56;e6d76d3e-fbfd-4ed3-b9b7-12ef2ae89173;Saída;;2024-08-18;114;2025-07-04
42;152797f1-aaa1-4c2f-9fdc-2074ab78bef2;Entrada;2024-08-25;;115;2025-03-08
10;657b192c-df09-4aa2-9c66-b52f5406b9fc;Saída;;2024-08-07;116;2024-11-09
38;c771a72a-d2c7-4392-8d61-f9c2a16e1061;Entrada;2024-08-10;;117;2025-04-14
48;13eff69d-3a3c-4970-9fd2-367a0806a7b0;Saída;;2024-08-03;118;2025-02-20
19;fe9ae5bf-3e59-470e-bfdc-2333a69e9e5d;Entrada;2024-08-24;;119;2024-09-18
67;671a3998-9e29-4043-b09d-815cd8f5c94d;Saída;;2024-08-16;120;2024-10-20
19;2769495c-2860-4182-b9cf-923f7b70ac0d;Entrada;2024-08-13;;121;2025-03-11
28;121c0edc-b334-4715-9b25-fd8ed5345cb1;Saída;;2024-08-30;122;2024-11-15
19;fa12fc1d-c613-4b57-a098-1d51497353f8;Entrada;2024-08-06;;123;2024-12-18
25;d7e48460-c293-4fd8-b5b8-219654235143;Saída;;2024-08-03;124;2025-03-17
10;3019358b-64b6-4a33-bb47-ecdb3ab04494;Entrada;2024-08-03;;125;2025-04-09
51;f9b13c57-ef27-409f-9ca2-6399cec8a546;Saída;;2024-08-08;126;2024-12-07
22;82ae581f-2652-4c97-83d5-ce813b25e793;Entrada;2024-08-05;;127;2025-03-16
5;63a092db-157b-466c-a5e6-5fc6c40589bc;Saída;;2024-08-04;128;2024-10-20
44;06bd6db0-80d4-44c5-8f23-ac4774cbed9b;Entrada;2024-08-14;;129;2024-12-24
1;3bfac3aa-1f85-446d-8c03-bf34244faa52;Saída;;2024-08-20;130;2025-04-03
31;73590985-d736-49a5-be02-a37d8ab999c8;Entrada;2024-08-08;;131;2024-12-23
37;112f3397-059d-4806-a043-5bf2e3dd36ca;Saída;;2024-08-30;132;2024-09-24
61;3a8b2781-0a7f-46df-b294-8b4de87bcd6e;Entrada;2024-08-19;;133;2024-10-24
14;75ca9db3-3c69-40e0-b521-8ce10161f16d;Saída;;2024-08-03;134;2024-12-04
72;df6e1fb7-528c-4a54-8169-739c0ce41613;Entrada;2024-08-02;;135;2024-10-12
45;34c0ce93-4d72-475a-b18a-bdeca7ac1585;Saída;;2024-08-23;136;2024-08-26
28;f165f909-404d-46c5-ba0d-10c47bb42926;Entrada;2024-08-23;;137;2025-03-07
73;cefcf3c6-e70d-40e9-aebc-b21b2a29dc3a;Saída;;2024-08-25;138;2025-04-08
56;be6d8f31-7464-4b20-9f9d-3746542a41fa;Entrada;2024-08-27;;139;2024-10-19
27;0af9f93e-211a-49e3-b754-71d754c2a6ef;Saída;;2024-08-30;140;2024-12-13
59;49e56247-c281-41e8-8e42-885ccf6ef761;Entrada;2024-08-06;;141;2025-07-20
20;c5f7bef1-2e63-4107-bcf6-7e1c4439b88e;Saída;;2024-08-01;142;2024-12-14
55;324929b0-3366-463a-8105-d367617f8b7f;Entrada;2024-08-10;;143;2025-04-03
53;b86960ed-948b-4c4c-9ed9-0f3cbd20217c;Saída;;2024-08-22;144;2025-04-08
55;3d2bcc3d-74e0-4f06-91c9-51f22ed766d7;Entrada;2024-08-23;;145;2024-08-31
74;5e978470-929c-4e05-94ba-5a772a477c27;Saída;;2024-08-22;146;2024-11-18
34;30d1fabd-a047-48d0-a382-044bf4b54c3d;Entrada;2024-08-05;;147;2025-06-25
67;b1e43af6-424a-41da-b24f-5521852c6f52;Saída;;2024-08-03;148;2025-04-29
56;43ff2e8d-1b48-4299-9c09-9fe6cf2eab3f;Entrada;2024-08-02;;149;2024-12-02
68;d3e41957-85aa-4294-ba73-89646320dbde;Saída;;2024-08-27;150;2024-10-20
63;eb5fcce8-4cda-4afd-ad55-6b9ffcfb6009;Entrada;2024-08-28;;151;2025-04-24
47;37a5f3a2-2a58-4b34-b428-324352d24708;Saída;;2024-08-10;152;2024-11-27
11;3e4ab0bf-c898-4820-9470-73cfbf882edb;Entrada;2024-08-22;;153;2024-09-01
1;8b951c23-2fbe-4903-a4e2-bb7fe5f6532c;Saída;;2024-08-19;154;2025-01-13
2;9c82f4ac-6f63-4e3f-87fb-166aa0d868a0;Entrada;2024-08-09;;155;2024-10-19
20;c48f69f3-8a4f-447c-b20c-3c643af05488;Saída;;2024-08-17;156;2025-02-20
35;141be72f-d19f-4ca6-aff6-e3273bb50b64;Entrada;2024-08-23;;157;2025-07-21
7;80f50c3c-cd8c-41b3-a684-8a5fe9dd0b23;Saída;;2024-08-23;158;2025-02-02
23;d989587a-409e-41e5-a1ed-56853de44881;Entrada;2024-08-06;;159;2025-06-30
44;c6e4c512-fb1a-4fe1-9895-53ad19468c60;Saída;;2024-08-17;160;2024-10-03
1;c3048b55-0c86-4b6d-b1ca-ee9dd74ab556;Entrada;2024-08-01;;161;2025-03-20
56;6348e07d-5eea-4d8f-b7ac-734e3ca8ffdb;Saída;;2024-08-02;162;2024-08-25
20;81f71314-4647-44b0-a20b-45ea3214c1ef;Entrada;2024-08-01;;163;2025-02-15
55;89a4d913-e234-4a2e-b0b6-416bc64c4399;Saída;;2024-08-20;164;2025-03-01
3;4bec71fe-3c66-44ba-8d9c-fc0b2c7c2f73;Entrada;2024-08-23;;165;2025-06-11
26;35c71b3c-cbc4-4ddc-8617-1ee2c25d684b;Saída;;2024-08-25;166;2025-07-05
44;0aaa1e13-3f34-4ae3-8dcc-e291b20c17d5;Entrada;2024-08-16;;167;2024-08-11
43;ca56ebca-fa49-47fc-b938-3b072b42b52a;Saída;;2024-08-10;168;2024-11-06
16;3166643e-293c-45e3-8795-9a3a047d9349;Entrada;2024-08-29;;169;2025-05-02
28;172eea59-5b88-49ff-b103-9d83ee22dc97;Saída;;2024-08-23;170;2025-01-30
77;002a57e5-8016-4473-bc54-1c8f16473ac3;Entrada;2024-08-26;;171;2024-12-19
55;71eb69f1-264f-4785-b0e6-320d56b49288;Saída;;2024-08-13;172;2025-03-25
62;92bf0dac-7d61-4e4b-80c7-4091962e90ab;Entrada;2024-08-22;;173;2025-04-14
19;5bd8e412-1e46-4387-a2fd-63534e111414;Saída;;2024-08-18;174;2025-02-21
8;2e3f7f09-798e-4bcd-ac81-8b712b3a8372;Entrada;2024-08-26;;175;2024-11-04
48;e03b5a23-a2e3-4107-b469-11c2373d921b;Saída;;2024-08-22;176;2025-05-11
32;def0d355-b5cb-4af1-b33c-de8718be747f;Entrada;2024-08-24;;177;2025-07-06
72;5f4770c4-81a4-4cdc-ab2d-88b262c5ff4b;Saída;;2024-08-15;178;2025-01-27
64;e4fdbadb-79f6-411e-900e-8254b64ad3c1;Entrada;2024-08-09;;179;2025-07-18
46;c135469f-15ae-44e3-949c-1dec59176a99;Saída;;2024-08-17;180;2024-12-16
63;5fcc6eb3-f19a-46fc-bbb9-6c088fe6a439;Entrada;2024-08-19;;181;2024-11-11
61;e270e2ad-5e58-472a-8506-b4f0c92dbde3;Saída;;2024-08-10;182;2024-11-02
57;d2d7dd21-790e-44f3-979f-4a0e9b7393e5;Entrada;2024-08-30;;183;2024-08-18
6;5938bed1-029f-40e5-9c19-b39cfece6968;Saída;;2024-08-12;184;2025-05-08
33;da75911a-5102-4a58-850f-511f664d644e;Entrada;2024-08-30;;185;2025-04-03
10;d40d7e35-b946-44a7-874e-fd88ce7ed5f6;Saída;;2024-08-28;186;2024-10-13
68;09891b10-658b-471d-a787-0211636655f3;Entrada;2024-08-15;;187;2024-12-24
63;43014a0d-774e-4d97-9030-a1b30cde0c80;Saída;;2024-08-11;188;2024-10-08
66;9e48da15-d47e-4462-8ade-dec1f0c49ced;Entrada;2024-08-03;;189;2025-01-01
73;d8f9a9bd-83af-4a85-a537-3e05da715d67;Saída;;2024-08-11;190;2025-07-31
59;ee3b6b93-aef5-481c-b60a-349631d7c1dc;Entrada;2024-08-12;;191;2025-05-20
25;1049b898-953f-47d0-8a4f-748e31c9e8ac;Saída;;2024-08-11;192;2025-05-25
55;df579b49-ea34-46c2-b500-8415877f5179;Entrada;2024-08-29;;193;2024-11-24
64;20ee5252-b730-4a52-80d6-714516f58f28;Saída;;2024-08-03;194;2024-11-04
76;cc500f0c-ec1a-4583-8bec-65e77bf3dfa7;Entrada;2024-08-27;;195;2024-12-11
8;a3bffc73-e926-4858-b988-0a5b4c34eda5;Saída;;2024-08-22;196;2024-08-14
15;c3ed005a-2c0a-4eb8-bc79-4d34a634f33f;Entrada;2024-08-07;;197;2025-01-24
26;a60bd4c5-7829-4486-a85b-9eadd1072260;Saída;;2024-08-12;198;2025-03-13
36;8f02c902-1d16-44fc-9b67-8afe9ad2d0c0;Entrada;2024-08-14;;199;2025-06-03
2;648cbdb7-7c27-4634-9611-bfd72bd39227;Saída;;2024-08-03;200;2025-01-13
42;9c994a1e-f872-475b-9fcb-b710e82821de;Entrada;2024-08-12;;201;2024-11-15
56;aa355de2-9cc1-45c8-9b1f-0df260e50942;Saída;;2024-08-27;202;2025-07-21
23;a8331b09-a2e7-47b1-9b78-cf02e0e3f56e;Entrada;2024-08-26;;203;2024-09-07
22;157f445f-ee78-4e7c-8a0e-0a3390b3b67c;Saída;;2024-08-17;204;2024-09-04
61;590f37a0-7341-4588-8194-c089c774d064;Entrada;2024-08-21;;205;2024-12-06
76;64505def-b245-465f-b24c-091183159c09;Saída;;2024-08-17;206;2025-06-13
77;b8f9818a-d15a-4ed1-9083-3fdaed7e5f43;Entrada;2024-08-12;;207;2024-12-03
4;45e16509-6afc-4381-8671-9090f205bf3c;Saída;;2024-08-21;208;2025-05-28
39;00ee0ad0-56c9-4318-a1c3-a2c4e6e93c8c;Entrada;2024-08-24;;209;2024-12-20
80;372709c7-b653-4436-8897-0e318724eaf0;Saída;;2024-08-10;210;2025-04-12
34;f58a538b-d995-4940-bef8-15bbaded48e0;Entrada;2024-08-21;;211;2024-11-09
71;d20b36a3-57e4-4707-9304-4e6045008e52;Saída;;2024-08-22;212;2024-09-28
68;f3830a54-66f8-4855-8709-2f328f148952;Entrada;2024-08-27;;213;2025-06-21
32;12baf294-1325-4797-98e2-9103779121ca;Saída;;2024-08-01;214;2024-12-23
32;a0c2e966-f952-4c72-8d9c-858bb071991e;Entrada;2024-08-30;;215;2024-09-23
31;da9ae024-e81f-4223-8fbf-3eaaab1c83f9;Saída;;2024-08-02;216;2024-11-19
49;840769c9-1403-48b6-9c12-47b977446b43;Entrada;2024-08-07;;217;2024-10-17
11;98ab4697-33fa-4851-bfa4-59c084a116ec;Saída;;2024-08-14;218;2024-10-21
23;b8f2f553-c266-4be5-b9a4-280c4390c006;Entrada;2024-08-08;;219;2025-06-30
57;773e8615-b9e4-491a-b620-481c985b6f60;Saída;;2024-08-16;220;2025-01-14
66;61348a56-cb21-4936-a7a0-4187b619423e;Entrada;2024-08-21;;221;2025-03-02
7;e6501078-043f-4997-a1ac-35147f8c8871;Saída;;2024-08-18;222;2025-04-21
74;bb43dd24-6cfd-403f-8a73-1ca3cbdaa978;Entrada;2024-08-01;;223;2025-03-18
27;d2547fec-7510-41c0-b580-3c9dcaef6d56;Saída;;2024-08-08;224;2025-03-14
37;0527c5c3-cdf3-41b8-9ef2-efe1578a77e4;Entrada;2024-08-21;;225;2024-10-03
13;cef16ec4-a924-4735-bce6-658470738da2;Saída;;2024-08-26;226;2024-09-22
57;2f0919b4-fafb-4307-9025-0b7bc3ba8e8f;Entrada;2024-08-17;;227;2025-05-09
32;457fc6c6-b90a-41c7-a0a3-5a19243e82c1;Saída;;2024-08-12;228;2024-08-06
53;912003d7-427b-42d0-96b3-01f53265b6a0;Entrada;2024-08-13;;229;2025-02-27
12;2a675b11-8ab9-4982-b259-58ac581284ed;Saída;;2024-08-03;230;2025-04-07
19;6833da64-f2cb-411e-8956-7ae68b8cb0c4;Entrada;2024-08-02;;231;2024-08-09
57;3346e87f-cafd-46a9-8ad4-6be9f4c0a2d3;Saída;;2024-08-11;232;2024-12-09
50;f8ae40fd-397b-4f84-bfa1-a7aed65d8134;Entrada;2024-08-27;;233;2025-03-05
50;1d25a424-bf6a-4430-bcaf-d8c95f413b26;Saída;;2024-08-01;234;2025-05-31
2;aa06f37b-e329-4161-9cab-0c4c735bec31;Entrada;2024-08-17;;235;2025-03-02
9;c2531f81-cdfe-49d0-936c-7607570bf29d;Saída;;2024-08-28;236;2024-08-29
60;68eeba15-3d61-4b70-8964-cde82dd9cc94;Entrada;2024-08-09;;237;2024-08-09
16;b4601323-8485-4970-96cd-58983b744d6a;Saída;;2024-08-08;238;2025-02-09
18;5b5996fa-e3d6-4e20-9de9-ccca6a5d4063;Entrada;2024-08-11;;239;2024-12-25
2;a0e526b1-0cae-478e-a101-5dd6aaa7798b;Saída;;2024-08-27;240;2025-02-15
13;d63e3999-7b6e-486c-bc6e-ff8cfed35eb4;Entrada;2024-08-01;;241;2024-11-23
29;0dce0a0d-faab-43f3-9f30-54d924a38b5a;Saída;;2024-08-04;242;2024-11-19
5;3706d309-e373-4d72-be75-1216e5a253e1;Entrada;2024-08-11;;243;2024-09-02
74;95b7f198-131b-40e7-8101-1f400d65091d;Saída;;2024-08-10;244;2025-03-15
18;32c1db5b-c053-4ffd-aae6-b06d57dc607b;Entrada;2024-08-18;;245;2025-06-24
14;5acbb7f5-a8e6-4341-82e6-2ff121e46f32;Saída;;2024-08-28;246;2024-12-30
59;8f10df5d-9c86-4e05-b1d0-0bde2d0cd97d;Entrada;2024-08-28;;247;2024-10-24
71;51338f2e-fe34-4058-b95b-fafd3e19d26f;Saída;;2024-08-12;248;2025-07-18
51;616ac96f-eaeb-4e09-b3e4-294c0668276a;Entrada;2024-08-26;;249;2024-11-30
64;ed485067-2d2d-43ea-8547-dbab4a753119;Saída;;2024-08-12;250;2025-05-29
4;3b37638b-f070-461b-ae69-4882953a6d4e;Entrada;2024-08-29;;251;2025-05-29
15;6cea4afa-8b6a-42b4-a370-0130963bf078;Saída;;2024-08-01;252;2025-07-16
60;a0ed2937-b1a7-4292-8059-6f41b3c6af40;Entrada;2024-08-17;;253;2024-10-06
29;2ecf29a6-e349-4cb4-9d9c-eb944fd74d3a;Saída;;2024-08-29;254;2025-03-21
73;858326e3-85fd-4ca4-9c2f-81e1ae07020a;Entrada;2024-08-02;;255;2024-12-06
42;a228110a-f2c3-49da-83c9-4cace8ef7e2f;Saída;;2024-08-15;256;2025-03-10
48;e26897db-2ed6-4c95-bedf-3085bc72876b;Entrada;2024-08-22;;257;2025-04-07
45;7ee634d9-e318-4b3c-a96f-1a8a32bde557;Saída;;2024-08-28;258;2025-03-21
21;aaec2ace-5eb6-469e-a633-1bf65a832870;Entrada;2024-08-01;;259;2025-01-19
2;6bd44894-6467-4712-bbab-f096b5c75506;Saída;;2024-08-29;260;2025-06-30
46;058e8dd6-f22a-4934-b2fc-7a09c99aa869;Entrada;2024-08-13;;261;2025-06-01
25;099caffd-fdae-4fed-ac78-1ff6b0f1fb73;Saída;;2024-08-13;262;2025-03-10
18;9b63a9bd-8189-47c5-bb54-3a8f8a81ae18;Entrada;2024-08-12;;263;2025-02-04
74;04834fc4-53bf-4fc2-ad1c-777a93d4e02d;Saída;;2024-08-17;264;2024-12-13
37;d33f7703-8508-4b35-a3fa-4d47f9980b86;Entrada;2024-08-22;;265;2025-02-15
23;af8f0cc7-619c-451d-8b65-f7a766cea714;Saída;;2024-08-27;266;2025-01-27
26;2a1b1915-c52b-4387-9fd4-7a4c60f02d5b;Entrada;2024-08-07;;267;2025-02-03
40;4975f984-c525-4a27-916a-8d9db7612e13;Saída;;2024-08-12;268;2025-07-07
30;212e3aab-3324-450f-b775-f34264d67c40;Entrada;2024-08-22;;269;2024-08-25
68;77b89e9a-bf8b-4153-8071-e0fb2dcebd31;Saída;;2024-08-07;270;2024-09-06
74;f9e51925-c443-4d70-b1c3-c5aafaea2d60;Entrada;2024-08-14;;271;2025-06-28
1;1b54d88c-036b-4eb0-943f-a972d53e2227;Saída;;2024-08-19;272;2025-03-19
16;46574c90-4c90-4c82-80da-d61264249265;Entrada;2024-08-21;;273;2025-01-24
31;74d48ab5-b5e8-4223-aa20-6ca6f154e7ee;Saída;;2024-08-03;274;2025-01-08
46;bfd83d4e-9a53-48db-a57a-f4ed63b4c791;Entrada;2024-08-27;;275;2025-07-10
