ID do Produto;Transação;Operação (Entrada/Saída);Data de Entrada;Data de Saída;Quantidade;Data de Validade
13;f3a7f94f-b27e-439c-b6c4-58a4b98e787e;Entrada;2024-02-22;;33;2024-08-14
1;fbac79f8-b68d-4319-9a14-ae630989117e;Saída;;2024-02-09;34;2024-08-29
51;5ccbc207-9c99-48ae-a676-9d0dc2ab15f5;Entrada;2024-02-02;;35;2024-06-27
70;3e07ae38-69e6-46d6-b509-f2836d42edb0;Saída;;2024-02-06;36;2024-02-29
70;49005e74-b4ac-42ba-91ea-9fbf9577cffa;Entrada;2024-02-23;;37;2024-11-07
65;01b63ea8-9652-40e8-aa7d-5d3062537747;Saída;;2024-02-08;38;2024-05-04
79;03da477b-fe2e-4e8d-817d-657bc640dcba;Entrada;2024-02-09;;39;2024-11-07
56;a910c9d8-aa52-401f-a88c-4ee06bf35180;Saída;;2024-02-20;40;2024-11-08
6;8e1b0dcc-293b-4fa4-b7ad-d2a1843fca6d;Entrada;2024-02-27;;41;2024-02-17
15;741465b3-d4f0-443e-9a34-8e65e90602c3;Saída;;2024-02-22;42;2024-05-18
11;9bf462ae-7bc5-427a-b083-f2cc2ed3d1b2;Entrada;2024-02-22;;43;2024-03-27
43;65814a18-9513-4b2b-84b4-0265d291ffb9;Saída;;2024-02-26;44;2024-08-23
13;2f0a953a-47cd-40d6-b1fa-5f2a6cf4ac7e;Entrada;2024-02-23;;45;2024-09-10
3;c2ae48bf-727d-437c-83b3-0d12433dae25;Saída;;2024-02-09;46;2024-11-25
15;9b88b0b6-abe8-408a-877a-aa881a35a0be;Entrada;2024-02-08;;47;2024-10-07
45;58823b8d-b3ec-43f2-8b8b-cc0941e4ad69;Saída;;2024-02-10;48;2024-04-05
39;7c270575-0c35-43f2-b972-6d8cbfcb24ea;Entrada;2024-02-16;;49;2024-06-19
73;94cc3a11-372a-4b88-bb2b-114ce938c122;Saída;;2024-02-04;50;2024-04-08
53;6cd14d6b-9222-42cb-b17d-4e28da1ca684;Entrada;2024-02-11;;51;2024-07-31
59;1d384d64-8ca8-46fe-900e-67d7c4d8a037;Saída;;2024-02-15;52;2024-07-22
35;c3c0c884-3d53-4e0d-8e31-e51c6098a273;Entrada;2024-02-16;;53;2024-02-16
24;b0d37468-0aba-49db-b1c7-bee6511221c9;Saída;;2024-02-17;54;2024-08-05
13;d14cbd5b-8300-4669-b186-344f36c9d66e;Entrada;2024-02-17;;55;2024-05-26
74;ffc60315-f412-4f09-a794-0824c6497179;Saída;;2024-02-14;56;2025-01-10
50;756f0eab-1035-4892-afe6-5fdb16cca280;Entrada;2024-02-23;;57;2024-06-12
50;90c7ad56-aa28-4c4b-a4c2-4dfe7a38c92d;Saída;;2024-02-22;58;2024-06-22
10;b5b26e3c-5a5f-4714-9132-6ece7b339740;Entrada;2024-02-18;;59;2024-09-14
68;3175bce1-9050-4920-b40a-df7fbc2d3838;Saída;;2024-02-12;60;2024-05-11
29;86b0a3b3-0881-4753-9536-688287e527de;Entrada;2024-02-02;;61;2024-02-21
6;5e66f91d-3c34-494b-b98c-73ff93b8b39f;Saída;;2024-02-13;62;2024-05-06
59;ea728e41-c6fb-46e4-91c9-7ae980f4dea6;Entrada;2024-02-13;;63;2024-05-13
71;6e4e3831-2699-4292-a446-45debccb85c5;Saída;;2024-02-07;64;2024-12-16
28;ed97f429-f537-4a59-9222-7826d73e0029;Entrada;2024-02-22;;65;2024-06-19
73;c73bbc4e-96b4-4d9a-a30b-0ecd731f7e04;Saída;;2024-02-18;66;2024-09-14
64;5180addc-5269-4330-81cf-8024f07059ae;Entrada;2024-02-28;;67;2024-06-05
51;9fbf9b19-866d-4053-ba45-265c26329e4e;Saída;;2024-02-07;68;2025-01-16
14;92930ef5-6205-4f87-a168-98545f583bc0;Entrada;2024-02-25;;69;2024-03-23
65;66dd79f7-b2a9-4486-bad2-94e6cf72ef11;Saída;;2024-02-19;70;2024-08-24
17;a0a8cadb-67b9-4074-989d-e96013b80546;Entrada;2024-02-23;;71;2024-08-19
50;71ff5026-47f1-4e5a-a1d7-a33e8fa71139;Saída;;2024-02-07;72;2025-01-08
50;7c19c490-0a3f-4ad6-a7d9-75e742369db0;Entrada;2024-02-03;;73;2024-04-06
54;e9e882e2-4cc4-41de-9319-b7001c066c34;Saída;;2024-02-05;74;2024-12-29
71;499bbf5f-8e9d-4622-91eb-57bb26857c9e;Entrada;2024-02-08;;75;2024-10-18
58;f139aea8-f794-4684-9b5e-3fbecbbe86e2;Saída;;2024-02-07;76;2024-03-08
46;d96ed8b6-f14e-4a32-a7e6-e30698c0d5d6;Entrada;2024-02-25;;77;2025-01-11
56;bc6fb102-4b19-4a0b-bbde-be0e4f30cf9c;Saída;;2024-02-18;78;2024-10-16
57;e939099c-e174-425e-8dad-6c2da8bf9000;Entrada;2024-02-10;;79;2024-07-09
39;ec3ac15a-bf00-4e2c-aefc-033cd1c34834;Saída;;2024-02-09;80;2024-09-01
14;8918e32d-393f-405e-bee6-5bb79d5270ee;Entrada;2024-02-20;;81;2024-11-07
47;b45b2a5b-e583-4999-b26a-a528582477c2;Saída;;2024-02-02;82;2024-05-23
29;69c355d9-c6df-4233-b6c8-cca437a8da2e;Entrada;2024-02-26;;83;2024-05-09
74;ac66d877-a0d4-4851-a219-adb9e81b4bc8;Saída;;2024-02-01;84;2024-09-05
57;a37d93c5-4435-4c1d-9fff-d08576a920ca;Entrada;2024-02-12;;85;2024-06-20
2;2ce182d4-895c-4ac4-bcaa-51f31cd61894;Saída;;2024-02-03;86;2024-06-24
28;4f95692a-a322-47c5-86cb-0369082bc7f1;Entrada;2024-02-08;;87;2024-05-24
6;acd94e8b-a5ff-4ce0-9eae-015d1aefa6c5;Saída;;2024-02-20;88;2024-11-08
33;41273f56-47af-41bb-827c-032e858e5ae0;Entrada;2024-02-22;;89;2024-02-02
41;fd0db15f-83cb-47bb-a52e-7cc363b2ce50;Saída;;2024-02-23;90;2024-06-01
65;00b9154f-a575-4ab5-8354-0da9512407d2;Entrada;2024-02-10;;91;2024-10-16
63;2a67897c-7155-4a43-b63a-658fa7123032;Saída;;2024-02-13;92;2024-11-28
25;b1fb5c31-60a6-4eba-8b3a-a7e557584c51;Entrada;2024-02-24;;93;2024-03-18
66;35143362-9a0c-42cc-9e41-2dc59c673c5f;Saída;;2024-02-17;94;2024-08-30
12;de03dc76-d3e5-43d6-b245-3372cb201f5b;Entrada;2024-02-25;;95;2024-06-20
75;e2e6270c-0ecb-429e-a1dc-2de13ccc5599;Saída;;2024-02-15;96;2024-07-19
7;0e523e90-3f90-4c6b-a411-a37d05acecc6;Entrada;2024-02-11;;97;2025-01-21
21;bf64888b-4afc-48a8-9f53-f9bf7f6c4ad7;Saída;;2024-02-07;98;2024-10-11
69;caecbf47-d56e-4e28-b70e-3173581bd335;Entrada;2024-02-04;;99;2024-04-12
55;154a252b-8e69-4cf7-98dc-8b79400721fe;Saída;;2024-02-08;100;2024-12-11
11;d3cab6a1-561c-4d5d-ae72-a711e7a214c8;Entrada;2024-02-18;;101;2024-12-07
42;9ac1695e-36cf-4d9e-8818-b4126e577e74;Saída;;2024-02-15;102;2025-01-19
2;7e566f72-4049-4dc6-bad4-172f0806dcb8;Entrada;2024-02-03;;103;2024-09-11
65;99b7a142-d040-4280-86c5-5d8ee7e56e39;Saída;;2024-02-23;104;2024-08-04
30;d044a0a2-6a54-424a-9297-d4158bddbf86;Entrada;2024-02-21;;105;2024-12-04
20;45315ceb-1d8b-4b99-9102-1c4e9f22ed1f;Saída;;2024-02-06;106;2024-04-13
50;fa960723-8a47-44ba-a689-50e0080ea01a;Entrada;2024-02-18;;107;2024-11-01
73;f4f1f382-4e76-4cd0-a982-0fc3f9a11963;Saída;;2024-02-08;108;2025-01-21
5;cdc1d377-e97c-4b88-b74e-f7e10cc1f197;Entrada;2024-02-10;;109;2024-10-25
15;580ae2e5-4cbb-4395-9e1f-7bdefbf14e35;Saída;;2024-02-06;110;2025-01-23
70;8f1ea2a7-6e52-4c5b-be4e-111c1b6d3c5f;Entrada;2024-02-28;;111;2024-03-30
50;c52ea80d-980b-4579-b03e-96324f821fa9;Saída;;2024-02-25;112;2024-03-23
11;9b40dd07-5999-438e-93a6-14f9dcb9fa7f;Entrada;2024-02-08;;113;2024-05-24
69;6a8636a0-2290-4138-9a80-04c51849aa4b;Saída;;2024-02-16;114;2024-08-18
68;cf357a4e-e1e4-4d1e-a11e-8af707319500;Entrada;2024-02-11;;115;2024-06-28
70;c5fc3b45-fae1-4f71-b6fa-374589ec9910;Saída;;2024-02-24;116;2025-01-22
22;cc07208f-d802-41a5-8d82-515b2319fd28;Entrada;2024-02-27;;117;2024-05-12
69;72778caf-faab-45e0-8046-e6af7b13b757;Saída;;2024-02-03;118;2025-01-19
30;3f47e0e5-4580-4162-8376-fd1bade3126e;Entrada;2024-02-24;;119;2024-07-19
49;413bbcf3-7822-46bf-94c3-820b4d2b2b73;Saída;;2024-02-22;120;2024-12-17
61;20e5035e-58a2-41db-ae6d-61004a407797;Entrada;2024-02-23;;121;2024-04-09
60;56755c33-c3b1-4dbf-97d3-b89dd5f667a5;Saída;;2024-02-08;122;2024-09-07
58;2562054f-899d-4609-9614-1c3ff8495d1c;Entrada;2024-02-07;;123;2024-08-14
63;014719de-6db8-488e-9346-56b816c73426;Saída;;2024-02-10;124;2024-09-28
66;191862d6-3e38-4f4e-9a30-0c74d26a584e;Entrada;2024-02-07;;125;2024-07-12
80;baf94719-fafd-4754-8148-9ca84a137e80;Saída;;2024-02-22;126;2024-06-18
9;3e0f9fdd-c305-4ca4-88d9-584636e47c81;Entrada;2024-02-24;;127;2024-05-01
44;6aac06c7-76eb-47e1-9cf8-73b7747d3474;Saída;;2024-02-24;128;2025-01-24
22;9bf47dc4-37ef-43aa-b451-1377effa35ef;Entrada;2024-02-17;;129;2024-02-05
41;77d21d04-f964-493e-a025-ed1b11046af1;Saída;;2024-02-12;130;2024-02-16
63;66e33637-b30a-4801-8755-23269d775b0a;Entrada;2024-02-11;;131;2024-09-26
45;286a9885-b909-4953-bd45-a3dea4006428;Saída;;2024-02-22;132;2024-06-12
54;1dd61544-f738-4f9e-8369-e76c87bc832d;Entrada;2024-02-07;;133;2024-07-05
45;7cdf9001-de2d-43c0-8afc-9207ff939005;Saída;;2024-02-06;134;2024-02-12
11;ace64efd-bfa7-426e-aa92-b850646b6e2b;Entrada;2024-02-24;;135;2024-06-28
56;1b6f79fc-12cd-4a92-a0b7-aa3b790cd244;Saída;;2024-02-23;136;2024-02-25
59;22251cdd-51ed-4512-b34f-e166453bc401;Entrada;2024-02-12;;137;2024-09-21
61;bd1734ca-bee6-461e-92a2-affb0a510d4d;Saída;;2024-02-10;138;2024-06-18
77;23e55c8c-462c-45a2-b120-45bfd711eef4;Entrada;2024-02-24;;139;2024-10-01
65;dac6e17c-e0f1-4741-b353-6a5b35787486;Saída;;2024-02-24;140;2024-10-20
63;9207e3c3-9679-444e-b96d-ab6dedd745f5;Entrada;2024-02-26;;141;2024-11-28
57;c1829750-bee0-4033-ba10-295fc79084f2;Saída;;2024-02-11;142;2025-01-09
8;2e297ac4-5671-4be6-897d-bd65713eca08;Entrada;2024-02-05;;143;2024-05-07
1;23360208-f597-44f4-b945-3e681bcc3f4b;Saída;;2024-02-21;144;2024-06-06
61;4e99cf20-57ff-4a59-8d22-3ed56b970bd6;Entrada;2024-02-07;;145;2025-01-11
53;df69c8ca-695a-44f5-8eba-54e80ec7f98f;Saída;;2024-02-07;146;2024-11-22
53;408c21d6-9091-4821-9482-8895114e6bf7;Entrada;2024-02-10;;147;2024-03-31
29;061a59b6-7b9a-4591-8d1b-05595e297958;Saída;;2024-02-13;148;2025-01-26
40;da91ce5c-fb28-4928-bf4e-300ede5ae6e6;Entrada;2024-02-05;;149;2024-03-06
60;8de196fe-c2fa-4ca9-a0a1-c03ecabebcfc;Saída;;2024-02-10;150;2024-11-06
64;6c606468-6864-4fbb-b942-449f39ca788d;Entrada;2024-02-16;;151;2024-11-20
3;cfeaba57-d58f-474c-a33a-90d4f9587e59;Saída;;2024-02-11;152;2024-03-27
12;e64b66b7-253f-4f4a-ba25-a4f021fd16ba;Entrada;2024-02-09;;153;2024-05-17
63;027634ea-f8bd-4390-904c-ea137eafb6ef;Saída;;2024-02-09;154;2024-11-19
17;31fe93a7-e26e-42e7-a2a0-d91473a52a83;Entrada;2024-02-20;;155;2024-07-02
35;2d3ef275-9454-46ad-aa1b-6fd173b9a7bc;Saída;;2024-02-04;156;2024-11-18
51;ffee7cec-4679-4f0e-b9eb-3202b6f7944a;Entrada;2024-02-28;;157;2024-05-16
15;9bd4343e-5d9e-4907-8eee-fade69dcd95e;Saída;;2024-02-01;158;2024-08-03
25;797d10da-6876-4998-9908-52b9620ed83b;Entrada;2024-02-04;;159;2024-06-08
14;4309c299-0548-4a93-a95d-fe4fd0a96830;Saída;;2024-02-19;160;2025-01-17
4;ab55db04-9db6-4871-8e97-1bfd7bbc8503;Entrada;2024-02-14;;161;2024-05-17
34;7db98bbe-ddde-4eda-9ef7-8e60cc73e87d;Saída;;2024-02-06;162;2024-10-20
58;03b7b024-02ea-43c9-a8c2-b4215aa9bfc1;Entrada;2024-02-24;;163;2024-12-08
5;42579478-fedc-4caa-a863-e624d1be7a2f;Saída;;2024-02-28;164;2025-01-31
51;b534c124-713c-40de-bac0-49e594adbf9d;Entrada;2024-02-21;;165;2024-06-12
68;d9d07288-d102-482b-a30f-af00fd008b68;Saída;;2024-02-17;166;2024-04-23
69;315ec3e6-6ea4-42b0-b7ce-5cdc59711c39;Entrada;2024-02-17;;167;2024-05-13
62;aedc0ca5-ebc4-448f-b910-95c4ef7416da;Saída;;2024-02-07;168;2024-06-20
52;5aa04256-2912-4738-be78-7e9ed418e134;Entrada;2024-02-06;;169;2025-01-06
22;d6c96fe4-fddb-4eb3-bbf1-33d15f3ce54f;Saída;;2024-02-19;170;2024-06-23
3;0958d169-d5e6-4c40-81fc-59b4df3f0b40;Entrada;2024-02-04;;171;2024-09-06
21;1b8c6ec9-511f-4951-9605-5ece68dcc0a3;Saída;;2024-02-05;172;2024-09-02
11;75a9f0ba-6d8d-487f-bfc4-59ba673f66d9;Entrada;2024-02-17;;173;2024-09-03
69;00f0dbf9-cca1-49a5-9c24-b67fb717ac1d;Saída;;2024-02-14;174;2024-07-20
70;5e1fed03-78b7-49ed-83a0-8141f67f3116;Entrada;2024-02-27;;175;2024-08-06
16;0d497e6f-a731-4ca7-b4a3-3ffcf61dc8f7;Saída;;2024-02-08;176;2024-08-11
50;6ff48890-4f0f-44fc-9726-ddc367e261c4;Entrada;2024-02-03;;177;2024-05-24
79;b791df6f-b421-4c6b-8c17-bf77fa5d6eee;Saída;;2024-02-12;178;2024-09-22
66;c6798913-d3cb-47d0-8dcc-f42c0a412183;Entrada;2024-02-13;;179;2024-05-12
43;c44a01a1-ac66-41e8-8572-eea3803e031e;Saída;;2024-02-20;180;2024-08-21
15;f4d0d868-a00b-4ddc-89fd-a0a52db6267d;Entrada;2024-02-15;;181;2024-12-04
73;9c0c3958-4ed3-49f4-81fb-16aaac938ec6;Saída;;2024-02-22;182;2024-07-18
53;dad6c688-32da-42e1-841d-7c02154f22a4;Entrada;2024-02-06;;183;2024-05-23
58;7161ce4c-ddc8-4473-9a6c-1b4afd1eed0d;Saída;;2024-02-10;184;2024-09-12
68;b2ee753b-4113-4d07-9d3b-1b8cb4bbac69;Entrada;2024-02-04;;185;2025-01-29
70;225b1c2f-0eae-4462-925c-dc7ef36c62d8;Saída;;2024-02-02;186;2024-02-02
29;0a50a5f3-64be-41ee-bf64-5a2e6b1f2395;Entrada;2024-02-08;;187;2024-09-20
25;aebf6b0b-982a-4f21-96de-49c2ed27be2c;Saída;;2024-02-10;188;2024-03-24
21;290c8c8a-668c-4dc9-b224-2204f91062f3;Entrada;2024-02-08;;189;2024-08-06
4;e8ef6f07-0bc1-4e36-a843-ebf06b20257a;Saída;;2024-02-04;190;2024-04-11
70;8a54b825-f13c-4931-bc76-1a941b6f44d2;Entrada;2024-02-20;;191;2024-10-15
43;7f271d91-5107-41af-ba22-ad2343618027;Saída;;2024-02-28;192;2025-01-04
63;97efe030-aa7a-4a14-ad43-4c9b3d1439ac;Entrada;2024-02-16;;193;2024-11-23
19;6ed5af1c-6ba7-4fce-8f4d-08b82f34025e;Saída;;2024-02-06;194;2024-12-29
54;4e322da8-0163-4f04-97c2-4d470bc50042;Entrada;2024-02-04;;195;2024-11-08
2;07f0bd93-736b-4622-8eff-150d468bbf38;Saída;;2024-02-08;196;2024-10-24
21;399445c2-abc0-456c-9218-1b1b6fa362ff;Entrada;2024-02-12;;197;2025-01-24
54;91c50b9c-fcbb-4967-adc2-c6efe26166ad;Saída;;2024-02-14;198;2024-07-10
17;f1809667-abef-42b1-bc0d-9732349ed85c;Entrada;2024-02-05;;199;2024-05-28
22;176ba349-3904-4c67-a064-841c97d3a920;Saída;;2024-02-11;200;2024-05-19
64;5290f239-0afd-4996-b904-6087ca6b2716;Entrada;2024-02-01;;201;2024-04-28
46;36a8a0ac-2151-4e35-bcb1-e3c96b29d6f8;Saída;;2024-02-16;202;2024-07-12
39;7c7d2543-d063-481d-b54f-8433f510064d;Entrada;2024-02-22;;203;2025-01-14
56;002ee72d-58c0-4a46-a827-c091d7a28e43;Saída;;2024-02-11;204;2024-03-13
23;7bf6c61d-35fa-4247-b3b9-9dfeb24cea38;Entrada;2024-02-28;;205;2024-10-24
34;815fdef4-5ebd-4481-a3dc-70e9222da647;Saída;;2024-02-19;206;2024-10-17
52;4a61021f-0a3b-40a2-b6f3-1636d54d6023;Entrada;2024-02-27;;207;2024-12-20
16;db5cc159-3f66-4786-8b2e-059e650220fe;Saída;;2024-02-17;208;2024-08-18
23;f4782f40-5ed8-4bcc-ac41-6c8aaaded90a;Entrada;2024-02-27;;209;2024-09-20
79;cf8a7f7e-13ec-4669-82a8-2c622ebc4082;Saída;;2024-02-08;210;2024-03-05
29;bc5d9671-3eef-436d-b01c-6139366b9dbd;Entrada;2024-02-19;;211;2024-03-30
44;bf3db5d3-db49-472e-ab8f-e9bb1e541506;Saída;;2024-02-23;212;2024-11-08
74;ce40b92d-9e94-46e2-997b-b69f45869fbf;Entrada;2024-02-08;;213;2024-12-28
52;9ac4d734-69f2-4c66-bbd2-448756774093;Saída;;2024-02-28;214;2024-04-14
59;0daf2dda-7c39-4503-8c58-a08d49327f19;Entrada;2024-02-16;;215;2024-07-21
73;66d94a23-a451-4b16-8b71-a60adbc36596;Saída;;2024-02-07;216;2024-12-31
53;e5cc1ce9-f3e7-4ff6-b8af-6bf2c73bec00;Entrada;2024-02-17;;217;2024-03-13
1;f4f15604-efef-4e78-8b6e-9012d32a0e03;Saída;;2024-02-09;218;2024-11-19
18;4167adb2-4108-46cf-9f5b-636b30a57f93;Entrada;2024-02-18;;219;2025-01-26
45;921d4475-3c12-4cac-975f-b5e78f72d46c;Saída;;2024-02-21;220;2024-07-11
69;222feedf-97ea-424c-b498-11d9fa6be4da;Entrada;2024-02-02;;221;2025-01-22
40;e91ca3d0-7431-4e73-b502-685499ded0a8;Saída;;2024-02-06;222;2024-10-04
44;99fa670b-99df-44f6-bc4d-667e49dc8bb3;Entrada;2024-02-15;;223;2024-05-07
33;9fb14f9f-03a3-43ba-8df8-4859f9e51bed;Saída;;2024-02-08;224;2024-04-24
66;cf64d227-4546-4922-aeae-475c8fe262d9;Entrada;2024-02-28;;225;2024-07-15
23;bb461ee3-aff0-4af8-84f1-019a8ea51593;Saída;;2024-02-10;226;2024-06-06
38;b6bd11a3-cc32-4b0e-8cc6-a35801379a31;Entrada;2024-02-08;;227;2024-04-22
15;abc7b2a9-a1cd-4e94-a855-cb3690eb6f9a;Saída;;2024-02-02;228;2024-05-07
50;ee354663-bf63-4b85-8496-87ee35e7b3f1;Entrada;2024-02-22;;229;2024-04-30
62;8489f5ce-62af-411d-a384-e97dd67e7f67;Saída;;2024-02-07;230;2024-06-25
18;6715a54e-d1c9-446e-a810-77166fe30770;Entrada;2024-02-07;;231;2024-08-18
48;a38026b3-26e0-4bd2-b281-3f494d2176c0;Saída;;2024-02-18;232;2024-12-21
58;e554e5d4-ac35-49f1-b66f-68e872674609;Entrada;2024-02-09;;233;2024-10-14
15;11b1c458-3504-42a2-9148-4cb14ad639bc;Saída;;2024-02-05;234;2024-05-01
37;0a6fd09f-f4aa-4743-935a-482ef6f832c0;Entrada;2024-02-19;;235;2024-02-23
37;c2158bb6-5795-40c4-a8bd-472331a96888;Saída;;2024-02-06;236;2024-12-11
66;3c37c13d-db12-49bb-b7d0-50a6f91230a3;Entrada;2024-02-01;;237;2024-02-08
38;7e2818ec-001c-4c3d-9a14-60a5fe47eff3;Saída;;2024-02-03;238;2024-07-23
78;64aca546-ea41-4fc6-9e39-af08fed0267b;Entrada;2024-02-10;;239;2024-11-28
67;aa0d7d1a-5c1c-4a35-a19f-eb9649616e14;Saída;;2024-02-23;240;2024-04-25
25;dbb5bb7d-d11a-40ba-aec4-e09aacc3049f;Entrada;2024-02-04;;241;2024-07-29
59;f174d224-ad72-4d87-8ab4-617e81722176;Saída;;2024-02-02;242;2024-04-01
8;e2d02e16-aa1b-468a-91c6-df14b5a7dfe1;Entrada;2024-02-01;;243;2024-04-13
79;4f3c9d02-0300-4c75-813f-6c73c6a38c8c;Saída;;2024-02-27;244;2024-08-25
58;5cf91657-3e7b-474e-9586-bec1e39db0c2;Entrada;2024-02-28;;245;2024-12-03
14;4ec39407-e042-4464-9713-cd219fe9b09a;Saída;;2024-02-14;246;2024-07-30
80;e7c695eb-f3e6-4450-9a2d-20036d5e1beb;Entrada;2024-02-01;;247;2024-06-27
54;001871e7-aef2-4a4b-9185-ec4f3cc618f3;Saída;;2024-02-15;248;2025-01-16
36;98224286-cf41-40aa-a07f-b7c73201a86f;Entrada;2024-02-19;;249;2024-12-02
56;5239a30d-a602-4bec-808e-6a9960017d26;Saída;;2024-02-16;250;2024-10-01
33;f0168407-960f-4e1f-ae84-d3c4a0de7d14;Entrada;2024-02-04;;251;2024-12-06
46;9361eeba-13c2-47e3-960a-370c4d0f41f7;Saída;;2024-02-13;252;2024-07-23
3;db6629df-1cb6-4d4d-8bd5-c8dfc558b89a;Entrada;2024-02-25;;253;2024-06-07
38;84da6c2a-31b1-4ada-af9e-765319c8d9f2;Saída;;2024-02-26;254;2024-10-02
24;26600d02-597b-4bb5-82e8-424eea0ef053;Entrada;2024-02-06;;255;2024-05-31
15;74e62c57-32fb-4a1e-80c5-3d319666f7f9;Saída;;2024-02-06;256;2025-01-28
67;71693f1f-8110-4f62-a64f-c1ad378e6083;Entrada;2024-02-07;;257;2024-08-05
53;69ba2c59-2f65-4a4e-be29-3dee075d07f7;Saída;;2024-02-22;258;2024-11-19
76;783a6189-9f33-44d3-887c-036d2a294cd1;Entrada;2024-02-03;;259;2024-09-30
66;fdca247b-1120-463c-ba01-d324958beae5;Saída;;2024-02-26;260;2024-10-21
9;542f05b3-acff-4587-acae-fba058680052;Entrada;2024-02-14;;261;2024-08-10
15;ce50ded4-7c67-40a2-9349-4038d8bf1ef0;Saída;;2024-02-03;262;2024-02-19
10;124b5d59-1229-45ab-9cfc-1779b81facfe;Entrada;2024-02-05;;263;2024-09-12
36;4d0927ad-1312-4fbd-9775-47fd7389ca0d;Saída;;2024-02-24;264;2025-01-27
9;06aa0cb4-98cb-4b30-8e5b-af9f9e4bdb60;Entrada;2024-02-02;;265;2024-05-01
42;01e2d408-2ae2-438e-ad3d-f5ff56ac7c42;Saída;;2024-02-19;266;2025-01-06
45;fb435855-0cc6-42a2-9396-9f3ac565f091;Entrada;2024-02-21;;267;2024-05-14
73;a221c31b-97a1-4264-bc9a-30341c04dca0;Saída;;2024-02-02;268;2024-02-07
9;93183c35-b885-4681-b89b-329dcd31c19d;Entrada;2024-02-12;;269;2024-08-02
2;f2964d61-1229-4602-8684-e88fad6c8bc3;Saída;;2024-02-15;270;2024-09-19
34;aa41c846-e755-4031-84c2-1bb7c2fccc47;Entrada;2024-02-16;;271;2024-05-16
13;84ce6617-45af-450a-8130-f725a421fc18;Saída;;2024-02-13;272;2024-11-02
51;0aaf4e7f-42b2-4a86-ad74-c16b86e9867c;Entrada;2024-02-06;;273;2024-04-29
75;e72e3a24-2fd0-4d25-a419-5e2a7d9c5165;Saída;;2024-02-09;274;2024-04-05
